"Install_Dates","campaign_id","Country","1d_LTV","3d_LTV","7d_LTV","14d_LTV","30d_LTV","60d_LTV"
"2020-05-12","91502","FI","1.272533","1.3006360530853271","1.57258","1.912896","2.564053","-1"
"2020-04-11","786357","AE","0.3726399999999999","0.3726400136947632","0.43315","0.464813","0.50452","0.509365975856781"
"2020-04-03","791951","US","6.723743","7.717922210693359","11.205522","15.279258","18.617818","24.491024017333984"
"2020-05-17","794235","MQ","0.023998","0.0269489996135234","0.030257","0.040872","0.048523","-1"
"2020-04-30","22083","NL","1.147991","1.3484259843826294","2.132124","2.792669","2.860183","-1"
"2020-04-25","794235","EC","0.014048","0.0202970001846551","0.129633","0.135293","0.143361","-1"
"2020-05-12","794235","KG","0.051741","0.051741000264883","0.051741","0.051741","0.051741","-1"
"2020-03-22","92708","JP","0.1393339999999999","0.1886470019817352","0.348809","0.405783","0.500198","0.5001980066299438"
"2020-04-16","22083","DE","3.93134","4.133007049560547","32.97291228571429","41.729235","42.35261199999999","42.633809089660645"
"2020-04-30","794235","PK","0.2327779999999999","0.2717719972133636","0.346615","0.5742","0.845821","-1"
"2020-05-18","22083","JP","3.417135","3.4316349029541016","3.889444","3.942723","3.942723","-1"
"2020-03-20","788001","GE","0.5590769999999999","0.8479369878768921","1.695451","1.908144","2.315432","3.194833993911743"
"2020-05-04","90619","AT","0.03587","0.0358700007200241","0.03587","0.03587","0.03587","-1"
"2020-04-19","94033","PL","27.35607745528456","29.792858123779297","31.043393455284555","31.49027745528456","32.62913045528455","-1"
"2020-03-22","788948","MD","1.139436","1.5131789445877075","2.80477","3.999876","5.390865","6.097957134246826"
"2020-03-27","19115","PL","6.00072","7.1975297927856445","9.572522","11.693971","12.476137","12.9767427444458"
"2020-03-22","92340","GR","0.006897","0.0068970001302659","0.006897","0.006897","0.006897","0.0068970001302659"
"2020-04-18","793773","MK","0","0","0","0","0","0"
"2020-04-05","94502","SK","5.601698","6.340267181396484","6.856158","13.111009","13.858455","14.108047485351562"
"2020-04-27","794235","BD","0.22203","0.231683999300003","0.265869","0.265869","0.321892","-1"
"2020-04-18","19115","HK","0.407279","0.6729480028152466","1.574592","3.529844","3.529844","3.529844045639038"
"2020-05-17","159854","FR","8.428007","8.6734139919281","9.518496","11.729745","12.897291","-1"
"2020-04-28","794235","LA","0.01202","0.0120200002565979","0.01202","0.01202","0.01202","-1"
"2020-03-26","19115","JP","0.357782","0.3577820062637329","0.357782","0.357782","0.357782","0.3577820062637329"
"2020-04-02","19115","UA","14.74842","15.87418019771576","20.575736","24.866106","101.04983333333332","103.4688835144043"
"2020-05-02","91872","FR","7.103367","7.10336697101593","7.179122","7.285576","7.285576","-1"
"2020-05-06","90133","BY","1.059827","1.2843509912490845","1.375083","1.590475","1.832096","-1"
"2020-04-18","19115","IE","0.388663","0.4281449913978576","0.4672199999999999","0.520393","0.520393","0.5203930139541626"
"2020-05-12","803170","RU","15.478055","17.649818420410156","22.14436","25.871542","28.572263","-1"
"2020-03-23","96175","CO","0.122385","0.1443849951028823","0.146651","0.148181","0.153394","0.155358999967575"
"2020-04-15","91425","FI","51.05976429953917","61.96192741394043","65.51567655760368","67.46221455760369","69.08605755760368","70.18357849121094"
"2020-03-24","96175","RO","0.011928","0.0119279995560646","0.011928","0.011928","0.011928","0.0119279995560646"
"2020-04-01","803588","RU","21.680512","23.199316024780277","27.844933","32.699469","39.981168","43.27223491668701"
"2020-03-20","160483","KR","0","0","0","0","0","0"
"2020-04-11","94157","QA","0.419352","0.4193519949913025","0.419352","0.419352","1.167987","1.1679869890213013"
"2020-03-21","791300","UA","8.608423","9.452973365783691","12.339094","15.202464","18.957284","21.55387306213379"
"2020-03-21","787847","FR","6.267983","7.29652214050293","9.808859","12.68633","17.658568","20.54327392578125"
"2020-05-03","93619","NO","4.350023","4.474601984024048","4.474602","4.975818","5.570943999999999","-1"
"2020-03-24","160483","TW","2.455308","3.440819025039673","6.552537","7.928156","10.118982","12.029245376586914"
"2020-04-10","788531","KR","19.522038454545456","21.23277187347412","24.556804454545453","26.442369454545453","26.59749045454545","27.20373249053955"
"2020-03-22","94405","SE","0.565466","0.5654659867286682","0.565466","0.565466","0.565466","0.6021440029144287"
"2020-04-19","93687","NZ","1.639927","2.524385929107666","3.196698","3.196698","3.196698","-1"
"2020-03-20","92193","FR","0.610771","0.7073690295219421","0.762851","0.7900389999999999","1.160061","1.858178973197937"
"2020-03-21","158780","SI","0.084416","0.1018569990992546","0.101857","0.423485","0.493386","0.4974690079689026"
"2020-03-18","789079","PH","0.001862","0.0018619999755173","0.001862","0.001862","0.001862","0.0018619999755173"
"2020-04-13","786429","AT","8.359272","9.711551666259766","13.982082","17.543643","31.687469","33.736252307891846"
"2020-04-15","92440","HR","0.307564","0.3215979933738708","0.344993","0.651269","0.85611","0.858335018157959"
"2020-04-04","19115","UK","18.595074","20.66929626464844","23.289618","24.492007","27.002632","27.621309280395508"
"2020-05-12","794235","SO","0","0","0","0","0","-1"
"2020-04-28","22083","IT","0.484022","0.6052200198173523","1.545877","1.837621","1.922838","-1"
"2020-03-23","788099","IL","0.009","0.0089999996125698","0.009","0.009","0.009","0.0089999996125698"
"2020-05-16","794235","BZ","0.000406","0.0004060000064783","0.000406","0.000406","0.000406","-1"
"2020-04-15","19115","DK","0.077159","0.1476269960403442","0.337765","0.415167","0.476702","0.4767020046710968"
"2020-05-09","794235","BO","0.011908","0.0129079995676875","0.012908","0.012908","0.012908","-1"
"2020-04-26","794235","LK","0.005253","0.0052530001848936","0.005253","0.005253","0.005253","-1"
"2020-05-16","788609","KZ","13.062482","15.357973098754885","22.839496","28.06404","33.352215","-1"
"2020-05-18","159253","DE","1.476472","1.5032269954681396","2.027438","2.686306","2.688911","-1"
"2020-05-17","794235","UY","0.025165","0.0251650009304285","0.025165","0.025165","0.025165","-1"
"2020-05-07","19115","HU","1.962208","2.319612979888916","3.540829472440945","5.796743472440944","6.407666472440946","-1"
"2020-04-20","793773","TG","0","0","0","0","0","-1"
"2020-04-12","95842","US","0.025602","0.0256019998341798","0.053078","0.053078","0.053078","0.0530779995024204"
"2020-04-25","19115","CH","0.085185","0.0851849988102912","0.085185","0.085185","0.085185","-1"
"2020-05-17","791763","US","1.5921850000000002","2.142606019973755","2.216151","2.216151","2.216151","-1"
"2020-04-14","94628","TW","0","0","0","0","0","0"
"2020-04-04","93261","KZ","1.3589","1.624385952949524","2.806516","3.250563","3.3801680000000003","3.5563809871673584"
"2020-03-26","158519","UA","4.241169","4.649627208709717","5.648316","6.256702","6.945629","7.621678829193115"
"2020-04-17","19115","IT","0.474884","0.6956790089607239","0.82285","1.089339","1.352019","1.35201895236969"
"2020-04-25","22083","UK","0.406974","0.4289740025997162","0.731385","1.816155","2.388541","-1"
"2020-03-24","95659","US","0","0","0","0","0","0"
"2020-04-16","787605","DE","16.066148","17.828015327453613","21.905967","25.837055","31.627008","41.99580383300781"
"2020-03-22","19115","CZ","0.976458","1.276702046394348","1.429804","1.569744","1.760308","1.8247159719467163"
"2020-04-27","794235","MM","0.093796","0.1352089941501617","0.2149749999999999","0.229765","0.229765","-1"
"2020-03-18","19115","RO","1.022053","1.1785459518432615","1.717152","2.315493","2.803693","3.3714120388031006"
"2020-05-07","794235","TJ","0.111319","0.1524890065193176","0.189249","0.240449","0.26949","-1"
"2020-04-04","803287","FR","0.097108","0.0971079990267753","0.097108","0.129608","0.161071","0.1610710024833679"
"2020-04-16","803472","US","0","0","0","0","0","0"
"2020-04-14","92607","IT","6.006578","7.243023872375488","9.09752","9.259955","9.38478","9.524230003356934"
"2020-05-05","788127","IN","0","0","0","0.0041569999999999","0.0041569999999999","-1"
"2020-05-08","19115","IS","0.069772","0.153098002076149","0.200364","0.272015","0.272015","-1"
"2020-05-18","794235","MY","0.183699","0.1934400051832199","0.232428","0.392229","0.47331","-1"
"2020-04-20","161271","UA","3.3405020000000003","3.622082948684693","4.522057","5.745439","7.948127","-1"
"2020-05-01","788709","KZ","2.396529","2.794665098190308","4.481707999999999","5.767239","6.864758999999999","-1"
"2020-04-07","19115","QA","0.031622","0.0316220000386238","0.031622","0.031622","0.031622","0.0316220000386238"
"2020-05-17","794235","NC","0.007349","0.0073489998467266","0.007349","0.007349","0.007349","-1"
"2020-04-16","19115","HR","0.004603","0.0046029998920857","0.004603","0.004603","0.004603","0.0046029998920857"
"2020-05-04","160483","JP","3.787944","4.202246189117432","6.012274","6.042821","6.102086","-1"
"2020-04-11","787274","DE","41.481799","48.642234802246094","70.056182","94.699071","107.388519","120.2356414794922"
"2020-03-25","161666","IN","0.022326","0.0223260000348091","0.024697","0.024697","0.026236","0.0283449999988079"
"2020-03-25","161666","PH","0.446366","0.4688470065593719","0.492483","0.504758","0.520949","0.5209490060806274"
"2020-05-02","794235","DZ","0.120572","0.1215279996395111","0.176529","0.184761","0.190973","-1"
"2020-05-07","19115","FR","0.264098","0.2640979886054992","0.461272","0.656054","1.039018","-1"
"2020-04-22","794235","DO","0.056625","0.0566250011324882","0.056625","0.056625","0.116171","-1"
"2020-04-10","791631","US","38.115641","43.06712341308594","61.043743000000006","85.397593","109.647698","162.0937042236328"
"2020-03-24","93101","KR","0.8449139999999999","0.8449140191078186","0.97925","0.97925","0.97925","1.0186419486999512"
"2020-05-16","90619","DE","33.20402042857143","39.80136489868164","50.68833442857143","52.26035042857143","57.27474642857143","-1"
"2020-04-21","790465","RU","10.524261","12.101088523864746","15.894937","21.434887","28.133615","-1"
"2020-04-26","92847","JP","7.776096000000001","7.7760961055755615","25.322548","112.415979","112.415979","-1"
"2020-04-26","791179","UA","9.404993333333334","9.570908546447754","13.945779","17.041418666666665","17.715659666666667","-1"
"2020-05-08","95040","UA","25.531424","27.69312286376953","35.017144","41.252074","45.62723","-1"
"2020-05-06","93027","KR","3.956891","3.956891059875488","3.956891","6.01329","7.713761999999999","-1"
"2020-04-30","792410","AR","4.687746","5.430709838867188","8.028012","10.904898","12.121129","-1"
"2020-05-10","792410","GE","0.190172","0.2858319878578186","0.3906409999999999","0.4105929999999999","0.443017","-1"
"2020-03-23","161666","BR","4.392993","4.986289978027344","5.816748","6.231893","6.563538","6.92919397354126"
"2020-03-23","93375","MX","0.142988","0.1511480063199997","0.165826","0.165826","0.165826","0.1947560012340545"
"2020-05-07","94248","QA","0.007623","0.0076230000704526","0.007623","0.007623","0.007623","-1"
"2020-04-10","89917","AU","1.216134","1.216133952140808","1.216134","1.216134","1.216134","1.2844020128250122"
"2020-05-03","95525","UK","9.090257333333334","10.480697393417358","14.564956333333331","22.36559833333333","23.627061333333334","-1"
"2020-05-11","794235","GT","0.11126","0.1510459929704666","0.245559","0.311832","0.311832","-1"
"2020-04-03","95464","UK","23.083493","24.728517532348636","30.51028","36.053226","37.675655","40.29642105102539"
"2020-03-27","90619","DK","0.087634","0.0876339972019195","0.087634","0.087634","0.087634","0.0876339972019195"
"2020-05-12","19115","BE","4.504967512396695","4.599445462226868","6.9389525123966935","7.509246512396694","8.400842512396693","-1"
"2020-03-25","19115","FI","0.139752","0.1742520034313202","0.20535","0.20535","0.20535","0.2053499966859817"
"2020-03-21","158583","KR","1.197229","1.197229027748108","1.343041","1.373204","1.407411","1.407410979270935"
"2020-05-15","794235","NI","0.031895","0.0318950004875659","0.031895","0.038741","0.0494589999999999","-1"
"2020-05-09","19115","SE","0.301937","0.3019370138645172","0.301937","0.301937","0.301937","-1"
"2020-05-04","19115","US","34.596831","35.35050964355469","36.653434","36.880226","37.333955","-1"
"2020-04-08","790778","UA","22.911079","26.602725982666016","36.051751","48.75956166666667","57.42427566666667","61.715044260025024"
"2020-05-18","788298","IT","0.051332","0.0513320006430149","0.051332","0.051332","0.051332","-1"
"2020-04-12","787676","DK","0.282271","0.5492969751358032","1.069021","1.437763","1.550991","1.5509910583496094"
"2020-04-17","94692","UA","31.694838666666666","38.1825761795044","43.82404033333333","48.57402533333333","53.07413533333333","57.18471622467041"
"2020-03-25","158583","TW","0.814675","0.8658329844474792","0.8658330000000001","0.8658330000000001","0.912042","0.9120420217514038"
"2020-05-04","792410","CG","0.0600519999999999","0.0774120017886161","0.079657","0.079657","0.079657","-1"
"2020-03-24","19115","ES","3.539026991735537","3.623199105262756","5.082178991735537","6.352741991735537","7.693673991735537","7.825351119041443"
"2020-04-17","789721","RU","26.109469","29.839394330978397","41.049697","47.537108","54.812368","60.6940188407898"
"2020-04-02","160845","RU","238.275344","264.6660499572754","344.428312","404.739316","453.088472","494.0815887451172"
"2020-05-13","794235","KE","0.004977","0.0049769999459385","0.0256279999999999","0.0256279999999999","0.0256279999999999","-1"
"2020-04-22","786714","BY","60.060863","75.54288482666016","92.089031","106.951268","121.358362","-1"
"2020-05-17","794235","CV","0.01281","0.0260729994624853","0.039381","0.06279","0.06279","-1"
"2020-05-17","794235","OM","0.005227","0.0052269999869167","0.005227","0.005227","0.011152","-1"
"2020-05-10","22083","SA","0","0","0","0","0","-1"
"2020-04-07","159854","IT","0.865807","0.8658069968223572","0.865807","0.865807","0.8804","0.8804000020027161"
"2020-04-10","788761","KZ","0","0","0","0","0","0"
"2020-05-13","90039","BE","1.154983","1.272739052772522","1.708604","2.073912","2.579842","-1"
"2020-03-26","790523","RU","0.161746","0.1942470073699951","0.223115","0.267582","0.276679","0.2766790091991424"
"2020-04-02","803287","SE","0.211487","0.2114869952201843","0.211487","0.2644559999999999","0.3685779999999999","0.3685779869556427"
"2020-03-28","158583","SE","0","0","0","0","0","0"
"2020-03-21","788206","IN","1.216697","1.2833189964294434","1.431643","1.632189","1.853284","1.8695019483566284"
"2020-05-18","19115","KR","3.550266","3.550266027450561","3.550266","3.550266","3.550266","-1"
"2020-05-05","794235","IN","0.055688","0.0556880012154579","0.055688","0.0563479999999999","0.0563479999999999","-1"
"2020-03-27","158583","US","0.212373","0.2123730033636093","0.212373","0.212373","0.212373","0.2123730033636093"
"2020-04-20","19115","RU","109.167504","120.4882984161377","152.169279","175.617736","194.813803","-1"
"2020-04-15","93546","NL","5.913657","6.14146089553833","21.01053145454545","24.987509454545453","27.92311845454545","28.10489654541016"
"2020-04-27","787481","DE","0.08081","0.0808100029826164","0.08081","0.08081","0.08081","-1"
"2020-05-06","19115","TW","0.472272","0.4722720086574554","0.472272","0.472272","0.472272","-1"
"2020-05-06","159253","AT","0.389586","0.431661993265152","0.584338","0.584338","0.584338","-1"
"2020-05-18","790592","SK","0.2869319999999999","0.2869319915771484","0.2869319999999999","0.2869319999999999","0.330881","-1"
"2020-04-21","92926","KR","22.904405","24.83600425720215","25.161087","25.161087","25.161087","-1"
"2020-05-07","794235","LB","0.17666","0.1847790032625198","0.202107","0.211504","0.211504","-1"
"2020-04-30","786530","AU","0.138395","0.1383949965238571","0.138395","0.138395","0.138395","-1"
"2020-04-19","789909","RU","0.237731","0.2642129957675934","0.350454","0.373307","0.613105","-1"
"2020-04-22","792410","AM","0.667718","0.7769389748573303","1.019729","1.531888","2.438921","-1"
"2020-04-18","792342","VN","0","0","0","0","0","0"
"2020-04-16","790003","RU","7.777519","9.409075736999512","13.684174","18.662299","24.477728","27.452043533325195"
"2020-05-15","794235","BR","0.016907","0.016907000914216","0.020835","0.020835","0.020835","-1"
"2020-04-25","792410","VN","1.800683","1.958225965499878","2.444224","2.565667","3.381269","-1"
"2020-05-16","792410","PY","0.012812","0.0128119997680187","0.012812","0.012812","0.012812","-1"
"2020-04-10","159854","UK","0.68533","1.367459058761597","2.643927","2.923153","3.479156","3.479156017303467"
"2020-03-27","161666","ID","0.592516","0.7220370173454285","0.911297","0.927128","1.010107","1.01863694190979"
"2020-04-13","788408","IT","0.294257","0.3314619958400726","0.349636","0.351367","0.366852","0.3668519854545593"
"2020-03-27","19115","DE","65.7423787142857","77.54907989501953","95.958976","112.72601","125.570468","129.87853622436523"
"2020-04-27","787170","CZ","0.084633","0.0846330001950264","0.105333","0.105333","0.105333","-1"
"2020-05-11","790034","RU","14.38857","16.369800567626953","23.382845","30.889702","38.482922","-1"
"2020-04-04","788445","JP","0.98703","0.987030029296875","1.025","1.151173","1.241428","1.241428017616272"
"2020-04-11","91502","FI","0.041152","0.041152000427246","0.041152","0.041152","0.041152","0.041152000427246"
"2020-03-20","91343","UN","0","0","0","0","0","0"
"2020-03-26","787456","DE","0.538551","0.634473979473114","0.904888","0.997883","0.997883","0.9978830218315125"
"2020-04-24","92708","JP","11.754239","11.991613745689392","24.561836","26.860762","30.335557","-1"
"2020-04-22","22083","BR","0.400003","0.4000029861927032","0.412112","0.412112","0.412112","-1"
"2020-05-17","22083","DE","0.91662","0.9166200160980223","0.91662","0.91662","0.93578","-1"
"2020-05-15","794235","AZ","0.019532","0.0195320006459951","0.019532","0.019532","0.019532","-1"
"2020-05-15","794235","MA","0.341816","0.3672699928283691","0.4994139999999999","0.652726","0.890968","-1"
"2020-05-15","794235","TG","0","0","0","0","0","-1"
"2020-04-17","22083","JP","0","0","0","0","0","0"
"2020-05-06","794235","EG","0.243744","0.2608369886875152","0.341321","0.398832","0.405689","-1"
"2020-04-03","90619","AT","0.307867","0.3078669905662536","1.249328","1.249328","1.249328","1.2493280172348022"
"2020-05-14","794235","KW","0.299424","0.3050239980220794","0.347265","0.347265","0.347265","-1"
"2020-04-29","19115","PL","9.461755","11.285332679748535","14.114946","15.038895","16.342307","-1"
"2020-04-14","787687","DK","10.5257","10.96698522567749","12.319211","26.205043","46.461966","47.43611431121826"
"2020-05-18","794235","CD","0","0","0","0","0","-1"
"2020-03-20","790575","SE","0","0","0","0","0","0"
"2020-04-01","93355","LT","0.172093","0.172093003988266","0.172093","0.172093","0.172093","0.172093003988266"
"2020-03-21","789083","PH","0.217446","0.2174459993839264","0.286067","0.362808","0.368544","0.3703140020370483"
"2020-04-18","790424","RU","11.714188","13.715874671936035","19.036593","22.924362","26.390012","28.113534927368164"
"2020-04-15","161569","US","79.10952599999999","87.16998291015625","103.446914","122.386394","154.812483","211.8822784423828"
"2020-03-20","791927","US","2.921482","3.779972076416016","4.872773","5.921316","6.870841","7.085172176361084"
"2020-04-28","19115","JP","0","0","0","0","0","-1"
"2020-05-03","19115","UA","8.37274","9.362650871276855","13.777822","16.389553","19.396369","-1"
"2020-03-21","22083","UNKNOWN","0","0","0","0","0","0"
"2020-04-01","91872","FR","8.155306","8.2637939453125","8.96406","10.145608","10.371356","10.442294120788574"
"2020-04-05","90133","BY","0.537829","0.703046977519989","0.8859400000000001","1.115612","1.316111","1.3471920490264893"
"2020-04-18","793773","UY","0","0","0","0","0","0"
"2020-04-16","159854","FR","2.52456","2.71249794960022","3.555558","5.517284","8.663188","10.05095386505127"
"2020-05-12","94157","QA","0.088898","0.0888980031013488","0.088898","0.088898","0.088898","-1"
"2020-04-22","160483","KR","102.85489027272727","112.20355606079102","119.72029127272728","124.61687927272727","127.49947027272728","-1"
"2020-05-13","794235","PE","0.201679","0.256985992193222","0.422385","0.61321","0.641381","-1"
"2020-03-24","158583","UK","0.3568949999999999","0.3568949997425079","0.438395","0.438395","0.438395","0.4383949935436249"
"2020-04-06","803287","UK","0.062292","0.0622919984161853","0.062292","0.062292","0.062292","0.0622919984161853"
"2020-04-18","788894","LV","0","0","0","0.012043","0.012043","0.0120430001989007"
"2020-04-23","787847","FR","0","0","0","0","0","-1"
"2020-04-26","160483","TW","5.733882","5.794467926025391","6.44629","6.8284530000000006","7.244165","-1"
"2020-04-23","791300","UA","0","0","0","0","0","-1"
"2020-04-30","787112","CL","7.553424000000001","8.558409690856934","12.044032","15.223534","17.998287","-1"
"2020-04-28","788070","ID","0","0","0","0","0","-1"
"2020-04-04","788794","KZ","2.663383","3.180553913116455","4.383048","4.783572","4.955353","5.322009086608887"
"2020-05-14","786429","AT","0","0.0323509983718395","0.062843","0.062843","0.166135","-1"
"2020-04-22","93399","NL","14.025372041322314","15.593386173248293","16.469681041322314","17.676282041322313","17.931398041322314","-1"
"2020-05-04","94033","UN","0","0","0","0","0","-1"
"2020-04-26","98067","RU","0.07016","0.0701600015163421","0.07016","0.07016","0.077531","-1"
"2020-04-09","92368","HK","0.055792","0.05579200014472","0.055792","0.055792","0.055792","0.05579200014472"
"2020-05-16","19115","DK","0.5013110000000001","0.5396130084991455","0.564253","0.841423","1.481216","-1"
"2020-05-05","19115","UK","10.422345","11.572049140930176","13.447239","13.447466","13.512208","-1"
"2020-05-05","22083","CH","0.292317","0.3239429891109466","0.323943","0.467958","0.596651","-1"
"2020-04-09","93295","KZ","0.680046","0.7211210131645203","0.999405","1.225075","1.820882","2.649749994277954"
"2020-04-23","94342","SE","32.455023","33.17928218841553","42.543122","42.762820000000005","43.005315","-1"
"2020-04-06","19115","HU","1.151886","1.1816920042037964","1.48635","1.557268","1.622908","1.6523820161819458"
"2020-04-17","159253","DE","0.213209","0.2132090032100677","0.247086","0.335094","0.3907629999999999","0.5109699964523315"
"2020-04-16","791763","US","30.658137","32.971922159194946","48.638975","62.565532","84.328035","90.954172372818"
"2020-04-15","790391","RU","0.018997","0.0189970005303621","0.083796","0.083796","0.083796","0.0837960019707679"
"2020-03-23","19115","CH","0.203893","0.282254010438919","0.362222","0.5733320000000001","0.634532","0.7793890237808228"
"2020-04-03","787598","DE","0.879154","0.880827009677887","0.978765","0.993967","1.2194310000000002","1.2767579555511477"
"2020-05-13","95842","US","25.264553","33.064738273620605","117.064077","187.650612","200.941748","-1"
"2020-05-05","794235","KH","0.004206","0.0042059998959302","0.0098","0.0098","0.0098","-1"
"2020-05-07","789616","RU","0.008242","0.0082419998943805","0.008242","0.008242","0.008242","-1"
"2020-05-18","19115","IT","0.221748","0.2217479944229126","0.243511","0.257511","0.372426","-1"
"2020-04-26","95659","US","29.66658","31.505373001098636","35.529078","39.87021","39.912972","-1"
"2020-04-29","786589","BR","0.0402939999999999","0.0402939990162849","0.0402939999999999","0.0402939999999999","0.0402939999999999","-1"
"2020-05-17","794235","MK","0.032852","0.0351679995656013","0.0452889999999999","0.0476969999999999","0.055743","-1"
"2020-04-20","788248","IN","0","0","0","0","0","-1"
"2020-03-23","19115","AT","2.472809","2.89581298828125","2.985648","3.447394","5.134501","8.060342788696289"
"2020-04-24","19115","CZ","1.114641","1.1146409511566162","2.20446","2.284796","2.284796","-1"
"2020-04-24","786995","CH","9.839618","10.344438552856444","11.149713","19.491856","21.119909","-1"
"2020-04-26","794235","VE","0.224833","0.2498210072517395","0.349772","0.551793","0.600963","-1"
"2020-04-05","89897","AU","3.242015","3.281873941421509","3.973827","4.195288","4.532769","4.757795810699463"
"2020-04-18","789528","RO","12.897611285714286","15.567799091339111","21.789294285714288","26.376218285714288","29.383264285714287","30.777974605560303"
"2020-04-20","19115","RO","1.044694","1.0984139442443848","1.255852","1.301318","1.358618","-1"
"2020-04-13","786843","BY","3.483403","3.6439270973205566","4.674701","5.591631","6.673175","7.666347026824951"
"2020-04-04","788127","IN","18.9008973559322","19.6688871383667","23.8439983559322","26.2162293559322","28.1606093559322","28.76623916625977"
"2020-04-07","19115","IS","0.153352","0.2199980020523071","0.877634","2.113805","3.79179","4.757355213165283"
"2020-04-12","19115","AU","0.134715","0.1347150057554245","0.134715","0.134715","0.134715","0.1347150057554245"
"2020-04-16","90375","CH","20.518794","20.936861991882324","21.493225","21.493225","21.493225","21.50652313232422"
"2020-04-22","93806","PL","41.608037089430894","44.10207748413086","52.1437550894309","61.07334644715448","65.66702544715447","-1"
"2020-05-03","792410","UZ","6.59255","7.637631893157959","9.525782","11.312719","13.396959","-1"
"2020-04-20","793773","NI","0","0","0","0","0","-1"
"2020-04-27","794235","LY","0.100943","0.1009429991245269","0.100943","0.100943","0.101337","-1"
"2020-05-01","794235","JO","0.0839319999999999","0.0887370035052299","0.121361","0.141925","0.143605","-1"
"2020-04-11","788019","GE","0.671834","0.7100369930267334","1.047856","1.267499","1.736635","2.0781030654907227"
"2020-04-03","160483","JP","2.613693","2.775486946105957","4.065294","4.492359","4.891498","4.904487133026123"
"2020-05-15","786411","AT","2.027873","2.072192907333374","3.633826","6.029886","7.965406","-1"
"2020-03-23","96175","UZ","0.576098","0.6696119904518127","0.773809","0.794103","0.800443","0.801751971244812"
"2020-05-17","19115","HR","1.020456","1.2713899612426758","1.3688479999999998","1.381606","1.381606","-1"
"2020-04-06","19115","FR","2.216794","3.356149911880493","5.27578","9.998735333333332","10.531175333333332","10.544987559318542"
"2020-04-15","90619","DE","19.172556142857143","22.086557388305664","25.828334142857145","29.25782642857143","30.17533742857143","30.42279577255249"
"2020-05-11","791631","US","19.978221","22.895320892333984","46.773275","60.576269","75.303662","-1"
"2020-04-26","93101","KR","0.419386","0.4491280019283294","0.4491279999999999","0.561286","0.5889929999999999","-1"
"2020-05-02","93761","NZ","0.60144","0.7166309952735901","0.72715","0.72715","0.72715","-1"
"2020-05-07","794235","YE","0.019013","0.0215520001947879","0.045385","0.124573","0.245549","-1"
"2020-04-06","788982","MX","0.0152389999999999","0.0152390003204345","0.0224639999999999","0.181221","0.217861","0.217860996723175"
"2020-05-10","787935","GE","0.082134","0.0821340009570121","0.094007","0.139073","0.167426","-1"
"2020-05-12","787274","DE","80.7381037142857","86.74578285217285","129.87608657142857","140.73937857142857","152.24639357142857","-1"
"2020-04-05","93027","KR","4.186983909090909","4.534064769744873","5.425510909090909","8.30031190909091","11.788008909090909","22.20439338684082"
"2020-05-05","792410","MX","0.65506","0.7813259959220886","1.004137","1.215328","1.240435","-1"
"2020-04-07","95040","UA","10.793969","12.327733039855955","14.930266","17.050739","18.466343","19.259130477905277"
"2020-04-06","94248","QA","0","0","0","0","0","0"
"2020-05-17","794235","CL","0","0","0","0","0","-1"
"2020-04-19","98067","DE","0","0","0","0","0","-1"
"2020-04-12","791455","UA","39.67339599999999","40.00808930397034","87.73965999999999","88.19154899999998","88.99261699999998","89.32321262359619"
"2020-04-19","22083","FR","0.797599","1.094612956047058","1.398194","1.517122","1.54794","-1"
"2020-04-20","792410","PH","0.0528099999999999","0.0528099983930587","0.0528099999999999","0.063441","0.063441","-1"
"2020-04-27","19115","FI","0.483533","0.5660459995269775","0.8549089999999999","0.992251","1.062419","-1"
"2020-04-12","788839","LV","10.548067","12.217324256896973","15.498779","19.328294","22.652612","25.544851303100582"
"2020-04-25","794235","SV","0.001599","0.0015989999519661","0.001599","0.001599","0.001599","-1"
"2020-04-08","19115","SE","0.478093","0.4780929982662201","0.4823430000000001","0.4823430000000001","0.652696","0.6526960134506226"
"2020-04-30","19115","NZ","0.238393","0.2383929938077926","0.637839","1.189492","1.312865","-1"
"2020-05-16","794235","UA","0.1175079999999999","0.122529998421669","0.1225299999999999","0.129021","0.133419","-1"
"2020-04-24","19115","NO","0.046209","0.0462090000510215","0.046209","0.046209","0.046209","-1"
"2020-03-30","22083","UNKNOWN","0","0","0","0","0","0"
"2020-04-29","90619","DK","1.2217950000000002","1.237339973449707","1.23734","1.23734","1.23734","-1"
"2020-04-11","19115","BE","3.631247","4.014893054962158","5.018397","6.025918","6.470926","6.4812541007995605"
"2020-04-18","94530","SK","9.1868","9.776779174804688","12.859766","14.815156","15.7618","15.991255760192873"
"2020-04-17","788298","IT","0.657509","0.712253987789154","0.828173","1.072774","1.140959","1.236536979675293"
"2020-04-14","787088","CH","0","0","0","0","0","0"
"2020-03-25","161666","IT","0.165682","0.187727004289627","0.21162","0.222169","0.229936","0.2575480043888092"
"2020-03-25","789602","RU","0","0","0","0","0","0"
"2020-04-27","789292","PL","48.310416536585365","56.96687030792236","68.17045649593496","77.55091599186991","86.92157148780488","-1"
"2020-04-06","89985","BE","4.189563809917354","4.2810797691345215","4.304741809917354","4.385496809917354","4.442928809917355","4.442928791046143"
"2020-04-03","19115","US","81.092703","85.19729948043823","115.91399","132.18745099999998","144.440284","186.53449058532715"
